wave[A],flux[1e-17cgs],err[1e-17cgs]
7235.2838377822,0.70275766,0.11819575
7235.645852418224,0.8952493,0.110262334
7236.00788516752,1.1119287,0.108417846
7236.3699360309765,1.1119287,0.1386952
7236.732005009508,1.1119287,0.11419349
7237.094092104029,0.781092,0.12922913
7237.4561973154305,0.50905615,0.08574353
7237.818320644635,0.2285177,0.12217929
7238.180462092532,0.068427,0.09970123
7238.5426216600445,0.044723712,0.11959582
7238.9047993480635,0.044723712,0.09482451
7239.266995157512,0.044723712,0.09938053
7239.629209089279,0.004785585,0.13322793
7239.991441144281,-0.067948565,0.16565289
7240.353691323432,-0.067948565,0.19422445
7240.715959627623,-0.067948565,0.15496805
7241.0782460577775,0.5688534,0.1904031
7241.440550614785,0.9790598,0.21496606
7241.802873299562,0.9790598,0.25202927
7242.165214113022,0.9790598,0.22837454
7242.527573056057,0.7411791,0.24708606
7242.88995012959,0.53760684,0.2218046
7243.252345334513,0.14663711,0.21864067
7243.614758671747,0.11260707,0.15622942
7243.977190142185,0.08351472,0.17351547
7244.3396397467495,-0.0020098998,0.10543491
7244.702107486332,-0.0020098998,0.12974669
7245.06459336185,0.017815841,0.109522074
7245.427097374215,-0.019036796,0.11657008
7245.789619524321,-0.019036796,0.16133948
7246.15215981309,0.017815841,0.18364239
7246.514718241416,0.0038098148,0.29489347
7246.8772948102205,0.0038098148,0.23416552
7247.239889520396,0.0038098148,0.2816628
7247.602502372865,0.0038098148,0.18488386
7247.9651333685215,0.0038098148,0.15315326
7248.32778250828,0.17874293,0.12824251
